date,rainfall_mm,TMax,TMin,Evap,VP,Rad
1992-07-01,39.3,12.274193548387096,2.5870967741935487,31.6,8.451612903225806,7.664516129032258
1992-08-01,93.3,12.570967741935483,2.6451612903225805,43.1,8.483870967741936,9.2
1992-09-01,135.4,14.546666666666665,5.116666666666666,59.6,9.65,12.82
1992-10-01,92.4,19.951612903225808,9.009677419354839,106.4,12.100000000000001,20.219354838709677
1992-11-01,99.3,21.023333333333333,9.253333333333334,130.2,12.053333333333335,23.38
1992-12-01,87.7,25.932258064516127,14.396774193548387,135.1,15.287096774193548,22.0258064516129
1993-01-01,114.6,29.074193548387097,14.896774193548387,192.2,16.932258064516127,25.125806451612902
1993-02-01,41.4,28.07857142857143,14.442857142857141,170.8,15.846428571428572,23.275000000000002
1993-03-01,84.7,24.690322580645162,11.903225806451612,116.1,14.758064516129032,18.02258064516129
1993-04-01,0.9,23.470000000000002,8.516666666666667,84.9,12.116666666666667,15.126666666666667
1993-05-01,39.2,17.080645161290324,4.987096774193549,40.7,10.529032258064515,9.106451612903227
1993-06-01,29.2,12.986666666666668,3.5733333333333333,28.9,8.870000000000001,7.21
1993-07-01,98.4,13.274193548387096,3.896774193548387,31.0,9.37741935483871,6.935483870967742
1993-08-01,36.6,15.438709677419356,4.219354838709678,48.800000000000004,9.548387096774194,9.996774193548386
1993-09-01,124.6,16.96333333333333,7.036666666666666,72.2,10.806666666666667,13.983333333333333
1993-10-01,158.4,18.774193548387096,7.119354838709678,104.2,11.261290322580646,19.190322580645162
1993-11-01,35.8,23.483333333333334,9.41,161.2,12.106666666666666,26.063333333333333
1993-12-01,60.2,25.72258064516129,11.819354838709677,183.70000000000002,13.351612903225806,24.538709677419355
1994-01-01,16.8,28.729032258064517,12.332258064516129,227.0,13.064516129032258,26.903225806451612
1994-02-01,69.0,29.55,16.092857142857145,167.6,16.825,21.95357142857143
1994-03-01,55.0,24.103225806451615,10.390322580645162,126.6,13.341935483870968,20.43548387096774
1994-04-01,12.0,22.08,8.12,93.6,11.4,14.78
1994-05-01,18.8,17.29032258064516,5.838709677419355,56.7,9.774193548387096,8.64516129032258
1994-06-01,43.5,14.116666666666667,4.503333333333333,29.8,9.44,6.609999999999999
1994-07-01,26.2,13.541935483870969,1.8967741935483873,32.300000000000004,8.1,9.0
1994-08-01,8.6,14.103225806451613,1.3806451612903226,54.199999999999996,7.82258064516129,13.948387096774193
1994-09-01,20.7,16.306666666666665,3.45,81.0,8.72,13.806666666666667
1994-10-01,19.7,21.41290322580645,7.02258064516129,143.3,10.238709677419354,20.425806451612903
1994-11-01,23.8,24.313333333333333,10.313333333333333,191.0,11.163333333333332,22.783333333333335
1994-12-01,3.8000000000000003,31.206451612903226,14.13225806451613,272.5,12.351612903225806,29.038709677419355
1995-01-01,166.4,29.55483870967742,16.206451612903226,220.0,15.964516129032257,24.648387096774194
1995-02-01,11.2,29.37857142857143,14.735714285714286,192.0,14.375,25.910714285714285
1995-03-01,0.0,24.72258064516129,10.935483870967742,173.7,12.035483870967743,20.980645161290322
1995-04-01,46.3,18.546666666666667,6.1433333333333335,81.3,10.266666666666667,13.306666666666667
1995-05-01,121.6,16.258064516129032,6.593548387096774,40.1,11.061290322580644,9.100000000000001
1995-06-01,89.6,13.123333333333333,4.59,34.8,9.33,7.303333333333333
1995-07-01,141.4,10.735483870967743,3.5806451612903225,29.5,8.841935483870968,7.04516129032258
1995-08-01,17.5,15.541935483870969,3.358064516129032,51.7,9.235483870967743,12.712903225806452
1995-09-01,47.1,16.473333333333333,4.27,70.0,9.889999999999999,15.49
1995-10-01,62.6,20.13225806451613,7.119354838709677,116.6,11.14516129032258,19.951612903225808
1995-11-01,39.9,23.516666666666666,10.726666666666667,149.4,12.59,20.69
1995-12-01,3.8,26.129032258064516,10.125806451612902,221.5,11.225806451612904,28.44193548387097
1996-01-01,51.6,28.98709677419355,14.251612903225807,231.5,15.209677419354838,27.47741935483871
1996-02-01,48.0,26.848275862068967,12.296551724137931,180.1,12.886206896551723,24.20344827586207
1996-03-01,26.2,25.36774193548387,11.503225806451614,150.4,13.303225806451612,20.5
